income,age,marital,race,sex
21300,84,4,1,2
11071,62,1,1,1
20229,74,5,2,2
7944,59,5,1,2
15068,89,4,1,2
22000,61,5,1,2
27000,56,1,1,2
40788,37,5,1,2
184200,50,1,1,1
165000,46,1,1,1
32000,52,1,1,1
49814,45,1,1,1
47346,74,1,1,1
28092,81,1,1,1
106365,52,1,1,1
14520,41,1,1,2
80000,30,7,1,1
38000,63,1,1,1
43504,63,1,1,1
20000,26,1,1,1
120026,31,7,1,1
289939,43,1,1,1
14640,55,1,4,1
77134,50,1,1,1
22370,83,4,2,2
48059,55,1,1,1
90080,37,1,1,1
131192,67,1,1,2
63042,55,5,1,2
66400,37,1,1,1
40500,52,5,1,1
32000,33,3,1,2
29000,24,1,1,1
6360,49,5,1,2
2400,51,5,1,1
26650,20,1,1,1
242753,49,1,4,1
13100,45,7,4,1
248645,41,1,4,1
74534,71,1,1,2
31324,79,4,1,2
30890,42,5,1,2
27036,82,1,1,1
38325,33,1,1,1
20589,85,4,1,1
38005,37,5,1,2
56000,49,1,1,1
35586,35,5,1,2
66130,72,4,2,2
42508,70,1,1,1
43101,79,1,1,2
54000,39,1,1,1
18801,82,4,1,2
19572,64,1,2,1
29826,55,4,2,2
32050,30,7,1,2
12846,68,4,2,2
25000,31,7,2,1
10966,80,4,1,2
40446,53,1,1,1
38796,29,1,1,2
39030,36,1,1,1
55858,80,4,1,2
10400,25,7,1,1
26700,35,7,1,1
77324,45,1,1,1
45600,51,1,1,1
79041,57,1,1,1
56000,45,1,1,1
67640,26,5,1,2
50000,24,7,2,2
23892,66,4,2,2
60004,51,1,2,1
110880,57,1,1,2
61500,44,1,1,1
32920,68,4,1,2
31033,39,1,1,2
13632,78,1,1,2
28494,42,5,1,2
51221,54,1,1,2
30000,39,5,1,1
12926,74,4,1,2
14552,48,1,1,1
17007,83,4,1,2
28000,52,1,1,1
45320,61,5,1,2
81049,27,1,1,2
42131,79,7,1,1
65112,33,7,1,1
87100,40,1,1,1
50210,30,1,1,1
7458,50,5,1,2
36600,30,7,1,2
21740,23,7,1,2
37268,78,4,1,1
17715,42,5,1,2
22118,34,7,1,2
52000,33,5,1,1
5100,27,5,1,2
59422,39,1,1,1
39164,43,5,1,1
10927,34,1,1,1
17600,33,7,1,1
28840,44,5,1,1
26910,68,5,1,1
81824,52,1,1,1
95643,52,1,1,1
21579,20,5,1,2
58642,63,1,2,1
13510,22,1,4,1
25826,78,4,1,1
40001,49,5,1,1
39411,54,5,1,2
8887,78,4,1,2
34056,66,1,1,1
54338,60,1,1,2
56609,72,1,4,1
47636,42,4,1,2
18606,62,1,2,1
41640,56,1,1,1
63200,33,5,2,1
12586,79,4,1,1
19107,82,4,1,2
19509,38,1,1,2
52000,54,1,1,1
49055,75,4,1,2
128400,57,1,1,1
60028,81,1,1,1
64900,36,1,1,1
14340,38,1,1,1
18640,45,7,2,2
37746,77,4,2,2
9798,79,4,1,2
32001,39,5,1,2
10007,42,5,1,1
15887,89,4,1,1
12708,62,1,1,2
26926,27,1,1,2
99680,42,1,1,1
26029,22,7,1,1
11818,71,7,1,1
74000,58,1,1,2
46246,77,1,1,1
27672,79,1,1,2
46093,67,1,1,2
27000,42,1,1,2
32891,35,1,1,2
43060,76,5,1,1
56950,42,6,1,1
43092,63,1,1,1
20342,78,4,1,2
44920,29,1,1,1
75000,58,1,4,1
62421,44,5,1,1
21201,76,4,1,2
38442,40,1,3,1
30369,81,4,1,2
5276,52,4,1,2
71250,54,1,1,2
81925,58,1,1,1
22000,23,7,1,2
35450,60,7,1,1
28532,25,7,1,1
25400,43,7,1,1
57500,55,1,1,1
44900,41,7,1,1
58604,64,1,1,1
46689,45,5,1,1
14946,75,4,1,2
7442,90,4,1,2
47400,52,1,1,1
70000,45,7,1,1
59420,54,4,3,1
10011,44,6,2,1
26146,73,4,1,2
28020,78,4,1,1
69478,59,1,1,2
5000,33,1,1,1
77040,40,7,1,1
47546,41,1,1,1
77500,24,7,1,2
47500,27,7,1,1
46000,60,1,1,1
55162,44,1,1,2
28028,49,1,1,1
120840,71,5,1,2
12000,59,1,1,1
38271,72,1,1,1
30000,30,7,1,1
70675,32,1,1,1
20406,76,1,1,1
42545,20,5,3,2
13000,31,6,1,2
44000,33,1,1,1
12001,61,5,1,2
66643,63,1,1,2
46299,64,1,1,2
81972,68,1,1,1
154410,72,1,1,1
24092,73,1,1,1
257950,47,1,1,1
25000,31,1,1,1
99700,28,1,1,1
25939,26,1,1,1
22657,70,3,1,1
123837,37,7,1,1
4068,59,5,1,2
240427,59,1,1,2
13500,40,7,2,2
35556,44,5,1,1
49888,40,5,1,1
26664,62,1,1,1
85000,56,7,1,1
13811,85,4,1,2
18934,76,7,1,1
50000,20,5,1,2
88631,62,1,1,2
51876,73,1,1,1
54084,50,1,1,1
38920,44,1,1,1
35200,31,1,1,1
12356,90,4,1,2
24504,29,1,1,1
15420,82,1,1,1
11892,87,1,1,1
28045,52,5,1,2
15270,63,5,1,2
81340,41,1,1,2
14735,75,5,1,2
89000,52,1,1,1
11626,44,7,1,2
11866,66,4,1,2
29268,41,5,1,1
43640,60,5,1,1
96496,44,1,1,2
95400,48,1,1,2
24000,81,1,1,1
12046,70,4,1,2
101967,73,1,1,1
26748,76,1,1,1
23046,23,2,1,2
36000,23,1,1,1
27867,29,1,1,1
26622,22,2,1,2
7858,34,6,1,1
3510,29,6,1,2
40656,35,1,1,1
19531,60,1,1,1
13020,64,4,1,2
17400,64,1,1,1
16900,39,5,1,1
10536,81,1,1,2
19774,77,4,1,2
50047,55,1,1,1
42000,51,5,1,1
5556,47,7,1,2
55102,68,1,1,2
16409,50,6,1,2
11760,59,5,1,1
25380,35,1,1,1
156019,54,5,1,1
58950,63,1,1,1
42416,32,1,1,1
276739,64,1,1,1
64000,37,1,1,2
34060,66,1,1,1
45121,54,1,1,1
9432,87,1,1,1
39735,67,1,1,1
23020,36,5,1,1
23600,37,5,1,1
26398,70,1,1,1
37050,22,7,1,1
224504,59,5,1,1
21467,72,7,1,2
82404,43,1,1,1
40760,59,1,1,1
54124,63,1,1,1
25632,79,4,1,2
38021,74,1,1,1
10100,64,5,1,2
10428,69,4,1,2
76000,47,1,1,2
10146,69,5,1,2
50200,49,1,1,2
51800,26,1,1,2
90212,51,1,1,1
44844,69,1,1,2
20114,81,1,1,1
51499,35,1,1,1
13809,47,6,1,2
70450,59,1,1,1
71054,42,1,1,1
96582,45,1,1,1
17007,68,6,1,1
70370,38,1,1,1
28220,24,1,1,1
45000,57,1,1,1
26053,86,1,1,2
34332,82,1,1,1
59000,31,7,1,1
22331,54,4,1,2
91892,72,1,1,1
16134,64,1,1,2
28265,64,1,1,1
27700,54,5,1,2
111918,69,1,1,1
41456,66,1,1,1
21000,31,6,3,2
26500,38,7,1,2
194600,78,1,1,1
302671,66,1,1,1
105540,71,1,1,1
50030,43,1,1,2
25412,60,1,1,2
24836,38,3,1,2
7700,35,1,1,2
44368,68,1,1,1
25919,62,1,1,1
16040,47,3,1,2
24289,40,5,1,2
183218,46,1,1,1
40944,75,1,1,2
99710,58,1,1,2
61338,64,1,1,2
75304,38,7,1,2
36200,42,4,1,2
44560,36,1,1,1
64084,53,1,1,2
26043,34,1,1,1
6000,56,6,1,2
26084,68,4,1,2
74000,56,1,1,1
28914,69,1,1,1
82616,39,1,1,1
137180,79,1,1,1
31377,42,1,1,1
62220,67,4,1,2
21256,90,4,1,2
37950,55,1,1,1
35240,28,1,1,2
19302,63,1,1,2
36500,28,1,1,2
26080,27,1,1,2
32675,68,1,1,1
53500,39,1,1,2
6108,45,4,1,2
27541,69,1,1,1
47750,33,1,1,1
10256,37,7,3,2
58314,41,1,3,1
83824,24,7,1,1
39764,66,1,1,1
16000,31,1,1,2
49840,29,1,1,1
30500,31,1,1,1
16312,38,1,1,1
71262,45,1,1,2
60300,39,1,1,2
77000,38,1,1,2
67420,46,1,1,1
108000,25,1,1,2
88700,43,1,1,1
83500,38,7,4,1
277339,27,1,1,1
80157,37,1,1,1
25000,33,5,1,2
55500,37,5,2,1
46102,56,5,1,2
70325,41,1,1,1
74600,34,1,1,1
53326,67,1,1,1
112750,31,1,1,1
118500,43,1,1,1
75024,31,1,1,2
137620,44,1,1,1
83500,47,1,1,1
48654,39,1,1,1
70200,38,5,1,2
19235,84,4,1,2
16914,76,1,1,1
5000,43,1,1,2
105799,47,1,1,2
59591,51,7,1,2
40300,19,7,1,1
60025,73,1,1,2
34515,29,1,1,2
239439,55,1,1,1
77600,26,1,2,2
104340,53,1,1,2
278004,50,1,1,2
38224,23,1,4,2
35605,31,1,1,1
71170,38,5,2,1
4800,21,7,1,2
17000,25,7,1,2
55901,30,1,1,1
29502,69,1,1,1
150500,36,1,1,1
63378,44,1,1,1
21603,24,7,1,1
23738,90,4,1,1
27736,26,7,1,1
10800,23,7,2,2
31577,28,6,1,2
45002,30,1,4,1
64570,44,7,1,1
61770,40,5,1,1
31499,29,7,1,1
98768,75,1,1,1
9028,79,7,1,2
22770,27,3,1,2
25877,25,1,1,1
246468,50,1,1,2
42215,56,4,1,2
6330,59,4,1,2
20700,58,4,1,2
78394,34,4,1,2
54600,75,1,4,1
93177,60,5,1,1
75700,49,1,1,1
27270,75,4,1,2
39140,27,1,1,2
15000,38,1,1,1
3600,34,6,1,2
66000,34,7,1,1
14858,76,4,1,1
110000,56,1,1,1
53950,74,5,1,2
140116,45,1,1,1
35000,45,1,1,1
8040,57,1,4,1
66480,42,1,4,1
17000,29,7,1,1
30000,34,1,1,1
6000,62,5,2,2
53500,76,4,1,2
36550,41,4,1,2
67687,37,1,1,2
36539,66,4,1,2
106685,52,1,1,1
104050,50,1,1,1
154662,46,1,1,1
126000,41,3,1,1
26000,57,1,1,1
16286,76,4,1,2
18720,21,7,1,1
45001,62,2,1,1
29460,80,1,1,1
15000,53,5,1,1
64814,53,1,4,1
85524,38,1,1,1
10283,90,4,1,2
26000,61,4,1,2
42975,80,7,1,1
156326,57,1,1,1
21242,70,1,1,1
141099,52,5,1,2
145924,62,1,4,1
123531,49,5,1,2
34001,40,1,1,2
56400,27,1,1,1
79562,41,7,4,2
18017,21,7,1,1
115005,20,7,1,1
38213,48,7,1,2
233166,52,7,1,1
17415,85,4,1,2
62300,47,1,1,1
100191,71,1,1,1
70485,49,1,1,1
101133,41,1,1,1
23387,73,4,1,2
52871,76,1,4,1
10814,68,7,4,1
30206,79,5,1,2
83390,77,1,4,1
48575,31,7,4,2
87050,34,1,4,2
41396,52,7,1,2
97038,38,7,1,1
37315,30,1,4,1
41259,39,1,1,1
60000,40,1,1,1
8550,67,5,1,2
6140,52,4,1,1
28608,84,1,1,1
22874,85,1,1,1
63579,36,1,1,1
6864,89,4,1,2
16546,86,4,1,1
11106,85,4,1,2
24210,22,1,1,1
21312,79,1,1,2
81308,40,1,1,1
32954,70,5,1,1
42513,76,4,1,2
39600,49,1,4,1
155332,22,7,1,1
18042,80,4,1,2
83000,29,1,1,1
61000,37,1,1,2
21500,23,7,1,1
12700,61,5,1,1
22000,41,7,2,2
21840,53,3,2,1
11628,30,1,2,2
50040,36,1,2,1
29264,45,7,1,1
62000,40,3,2,2
51617,70,4,1,2
46642,41,5,1,2
11000,64,5,1,2
88629,61,4,1,2
17034,70,7,1,1
52349,61,5,1,2
68559,35,1,1,1
51538,47,1,1,1
77200,37,7,2,1
32046,57,5,1,1
13200,62,7,1,1
61020,31,1,1,1
159742,50,1,1,1
46946,34,7,1,1
17900,39,5,1,1
111211,54,1,1,1
69500,36,5,1,1
34060,55,1,1,1
33451,83,4,1,2
8746,83,4,1,2
23810,73,4,1,2
11102,87,4,1,2
7311,29,5,1,2
33678,38,1,1,1
243247,69,1,1,2
32499,36,1,1,2
138998,40,1,1,2
71032,57,5,1,1
60650,32,1,1,1
43146,69,5,1,2
175020,69,1,1,1
25663,56,5,1,2
41518,25,1,1,2
19436,43,7,1,1
23579,70,4,1,2
44984,70,1,1,2
17600,46,5,3,1
113253,31,1,1,2
34263,66,1,1,1
90786,46,7,1,1
78230,57,1,1,1
23400,27,1,1,2
30035,22,1,1,1
87336,20,7,1,2
11228,82,4,1,1
22127,58,7,1,2
76194,48,7,1,2
30550,29,6,1,1
65740,22,7,1,1
6590,34,7,2,2
41200,61,4,1,2
7340,48,4,2,2
22680,24,7,2,2
7734,66,4,2,2
29401,30,1,1,2
20770,46,7,1,2
15000,39,1,1,2
60200,39,1,1,1
59104,78,4,2,2
70048,42,1,1,1
45277,43,5,1,1
1560,60,5,2,1
52276,27,5,1,1
6744,62,1,1,2
11196,60,7,1,2
60872,40,1,1,1
104426,51,1,3,1
51440,53,1,1,1
11792,76,4,1,2
74800,44,1,1,2
22415,90,4,1,2
46859,74,5,1,1
18807,26,7,1,1
18000,34,6,2,2
47228,68,1,1,1
50029,66,1,1,1
14946,86,4,1,2
13134,86,4,1,2
11811,72,5,1,2
95451,49,5,1,1
30753,71,1,1,1
59575,49,5,1,2
42300,39,5,1,2
10446,70,5,1,1
18200,41,5,1,1
10068,48,5,1,2
35000,46,1,1,1
12294,68,4,1,2
88558,49,1,1,1
21600,61,1,1,2
42932,59,4,1,2
83414,78,1,1,1
20930,75,4,1,2
92045,53,1,1,1
32106,49,5,1,2
91874,41,1,4,1
12338,66,1,1,1
38100,63,1,1,1
36632,41,7,1,2
30144,67,7,1,2
36340,22,1,1,1
13438,69,4,1,2
36000,36,1,1,1
28600,39,1,2,1
56534,35,1,1,1
16938,70,5,1,2
36875,71,1,1,1
9159,30,7,1,1
74024,40,1,1,1
102186,35,1,1,2
81032,45,1,1,1
42548,86,1,1,1
75688,67,1,1,1
21660,71,1,1,1
89846,42,1,1,1
5798,43,5,1,2
25767,62,1,1,1
158002,46,1,1,2
58215,34,2,1,2
56000,33,1,1,2
25000,22,7,1,1
16000,34,5,1,1
32196,78,1,1,1
16800,23,7,1,2
9683,50,4,1,2
72904,48,1,1,2
60090,37,5,1,1
129523,77,1,1,1
36022,34,7,1,2
60080,48,5,1,2
3951,21,7,1,2
64753,53,5,1,2
102637,65,1,1,1
11251,30,5,1,2
280,39,4,1,2
13200,38,6,1,1
13500,42,5,1,1
365365,63,1,1,2
6234,75,5,1,2
28789,78,1,1,2
15843,73,1,1,1
17001,39,4,1,2
18194,73,7,1,2
97388,33,5,4,2
99200,53,1,1,1
50365,71,1,1,1
93622,79,1,1,1
51631,25,7,1,1
9456,64,7,1,1
26000,39,1,1,2
62828,35,1,1,2
15572,24,7,2,1
72186,57,1,1,2
96880,45,1,1,1
21138,41,1,1,2
9285,56,4,1,2
78960,47,1,1,1
49603,28,1,1,1
29650,24,1,1,1
12567,83,4,1,2
68966,52,5,1,2
47600,34,5,1,2
31000,21,7,1,1
59928,82,4,1,2
78450,46,1,1,2
186000,45,1,1,1
8605,61,5,1,2
25000,28,3,1,2
36000,26,1,1,2
64247,23,7,1,1
22302,82,4,2,2
24800,43,5,1,2
79500,28,7,1,1
53980,53,1,1,1
122000,44,7,1,1
257449,46,1,1,2
50225,46,1,1,1
60150,28,1,1,2
63827,48,7,1,2
71132,33,1,1,1
16898,78,1,1,2
109878,71,1,1,1
18246,47,1,1,1
8946,62,1,1,2
27220,26,1,1,1
15000,30,7,1,1
19000,40,7,2,2
15000,48,5,1,2
153000,33,1,1,1
59750,56,1,3,1
24548,74,1,3,1
147088,57,1,1,2
97652,52,1,1,1
120300,49,1,1,1
14000,30,7,1,2
28146,65,1,1,1
62000,31,1,1,1
13484,73,1,1,1
66000,42,1,1,1
12269,44,6,1,1
7000,48,5,1,1
31696,30,1,1,1
10034,39,5,2,1
159882,53,5,1,1
79755,42,6,4,1
4436,45,7,2,2
26000,51,6,1,1
19287,68,4,1,2
75400,40,1,1,2
30745,65,1,1,1
7986,82,4,1,2
19017,18,1,1,1
49976,36,1,1,2
16664,57,1,1,1
24852,65,1,1,2
23593,66,1,1,2
84243,53,3,1,2
29744,29,5,1,1
9546,81,4,1,2
29845,75,1,1,1
11670,86,4,1,2
25701,19,7,1,2
30000,63,1,1,1
10572,70,1,1,1
32000,57,1,1,1
169399,85,4,1,2
18485,75,4,1,2
23515,74,4,1,2
56642,37,1,1,1
50000,57,1,1,1
394,58,1,1,2
27450,73,4,1,2
24618,52,1,1,1
33500,35,1,1,1
86808,40,1,1,1
15542,59,1,1,2
176116,57,1,1,1
60062,34,1,1,1
32483,59,1,1,1
15012,72,1,1,1
12400,41,1,1,2
26452,68,1,1,2
8981,69,5,1,1
75244,48,1,1,2
39502,69,1,1,1
42020,71,1,1,1
1001,61,1,1,1
16400,34,7,1,1
54500,21,7,1,1
7639,89,4,1,2
57969,41,1,1,1
37598,66,1,1,1
58146,25,1,1,1
60579,67,4,1,2
8688,75,5,1,1
28000,46,1,1,2
38000,52,1,3,1
65169,52,1,1,2
18220,39,2,1,2
16303,36,7,1,1
11646,71,5,1,1
9726,82,4,1,1
37668,67,1,1,1
17976,84,1,1,1
8464,41,7,3,2
34100,28,1,3,2
102318,52,1,1,2
20800,38,1,1,1
14596,76,4,1,2
108678,66,1,1,2
88962,16,7,1,1
81495,44,1,1,1
18720,41,1,1,1
14783,70,1,1,1
53000,34,1,1,2
49751,39,1,1,1
50496,68,1,1,1
6546,67,6,2,1
26680,25,7,1,1
42806,34,1,1,1
32490,61,5,1,2
21964,53,1,1,1
27458,78,4,1,2
17022,72,1,1,1
21500,67,1,1,1
21974,81,4,1,2
13916,66,7,1,1
24161,67,1,1,1
65902,38,1,1,1
12296,71,1,1,1
13747,65,1,1,1
67964,56,1,1,1
50050,29,1,1,1
81954,62,1,1,1
21051,75,4,1,1
98500,69,1,1,1
77457,59,1,1,1
234159,55,1,1,2
15412,62,1,1,1
28394,28,1,1,1
69142,38,7,1,1
33202,44,1,1,2
34632,30,1,1,1
43850,44,1,1,2
30400,23,1,1,2
109024,42,1,1,2
180664,51,1,1,2
9576,63,1,1,1
91500,29,1,1,1
82538,44,1,4,2
81005,31,1,1,1
21501,52,5,1,1
375943,38,3,1,1
99222,57,1,1,1
21537,40,1,1,2
68066,45,1,1,1
14715,25,7,1,1
67939,50,1,1,1
30000,27,1,1,1
329501,41,1,1,1
22000,49,7,1,1
73000,34,1,1,2
86660,32,7,1,1
76988,55,1,1,1
36700,74,1,1,1
6702,81,4,1,2
23101,52,4,1,2
77167,45,1,1,1
63200,55,1,1,1
35786,50,1,1,1
44900,22,7,1,2
64234,62,1,1,2
23000,43,1,1,1
47050,35,1,1,2
54800,33,5,1,2
62450,34,1,1,2
39997,37,1,1,1
34400,37,7,1,2
230204,43,5,1,1
69957,64,1,1,1
16126,19,7,1,2
305578,56,1,1,1
13488,36,7,1,1
18600,35,6,1,2
36200,23,1,1,1
158427,54,1,1,2
51625,45,5,1,2
33034,63,1,2,1
6000,69,4,2,2
18000,37,5,2,2
31060,23,1,1,1
34146,54,1,1,1
80666,68,1,1,1
26000,61,5,1,1
19052,80,4,1,1
92600,58,1,1,1
35360,36,1,1,1
151355,90,4,1,1
30176,82,7,1,1
3612,83,5,1,2
20293,73,4,1,2
112595,54,5,1,1
29008,83,4,1,2
25012,84,4,1,2
264970,36,1,4,1
192199,37,1,1,2
25808,81,1,1,1
248224,29,7,1,2
38000,39,1,1,2
11968,76,4,1,2
22000,59,1,1,1
74949,66,1,4,1
27400,42,5,1,2
116000,45,1,1,1
81200,68,4,1,2
60100,44,1,1,1
63140,77,1,1,1
45104,44,1,1,2
61883,60,4,1,2
81000,20,7,1,1
38050,24,7,1,2
25082,34,1,1,1
104000,39,1,1,1
230191,36,1,1,2
119350,35,1,4,1
53917,85,1,1,2
85623,61,1,1,2
43912,22,1,1,1
40220,73,1,1,1
93037,48,1,1,1
75450,39,1,1,2
35000,42,5,1,1
72125,64,1,2,1
124212,53,1,4,1
105437,30,1,1,1
33926,63,1,1,2
26164,37,7,1,1
30938,34,5,1,2
11362,79,4,1,1
65001,34,1,1,1
22620,44,5,1,2
27748,29,1,1,2
6825,86,4,1,2
55577,57,5,1,2
37419,68,5,1,2
13200,29,5,1,2
20000,20,7,2,2
35000,52,5,1,1
83467,29,1,4,2
81600,39,1,1,2
34030,34,1,1,2
76500,33,1,1,2
49900,37,3,1,1
40326,72,4,1,2
90095,18,7,1,1
21840,57,6,2,1
36400,44,1,2,2
15000,48,5,2,2
25052,25,7,1,2
24000,29,1,1,2
50037,34,5,1,1
41740,19,7,4,1
103084,40,1,2,2
8794,87,4,1,2
12646,72,4,1,2
27765,78,5,1,2
88297,62,1,1,1
19882,61,4,1,2
67700,64,5,1,2
16398,83,5,1,2
86402,32,1,1,1
26125,58,5,1,1
12000,44,6,2,2
32788,65,1,1,1
47202,31,1,1,1
10290,33,5,1,2
42212,75,1,1,2
38232,77,1,1,1
32484,69,1,1,2
64020,28,1,1,2
41954,62,1,1,1
153672,82,1,1,2
17244,64,1,1,1
36605,38,5,1,2
33816,30,7,2,2
45348,61,5,2,1
24982,64,5,1,2
72785,49,7,1,1
130109,52,1,1,1
12749,36,6,1,2
52680,55,1,1,1
48756,52,1,1,1
61046,30,1,1,2
39118,70,1,1,1
10975,23,7,4,2
69070,57,1,1,1
155741,40,1,1,2
63789,75,4,1,2
9730,21,7,1,2
40000,27,7,1,1
29633,29,7,1,1
17000,33,7,1,1
66761,36,1,1,1
65325,27,1,1,2
27846,65,4,2,2
57000,31,1,1,1
11718,81,3,1,2
45707,19,7,1,1
27864,77,4,1,2
5671,41,7,2,2
5035,75,5,2,2
77842,52,5,1,2
63010,29,1,2,2
100030,39,1,1,1
84242,48,1,1,1
63680,48,1,1,1
17400,30,7,1,1
73500,34,1,1,2
6384,66,6,2,2
63480,65,1,1,2
12520,67,5,1,2
32000,27,5,1,1
8834,64,4,1,2
17815,43,7,1,1
23508,68,1,2,2
23652,71,5,2,1
18905,32,5,1,2
26760,22,1,1,1
34030,58,1,1,2
97411,28,1,1,1
39420,23,1,1,1
15092,78,1,1,2
85912,69,1,1,2
47600,38,1,1,1
24846,84,4,1,1
50953,69,1,1,1
103902,73,1,1,1
59882,49,1,1,1
44800,56,1,1,1
97005,25,7,1,1
158585,82,1,1,1
22648,74,7,1,1
95662,35,6,1,1
24000,72,4,1,2
21736,69,5,1,2
27760,65,1,1,1
35500,41,5,1,1
19642,69,1,1,1
92052,67,1,1,2
13972,88,4,1,2
20086,78,4,1,2
126336,68,1,1,2
38142,25,7,1,2
22792,65,5,1,2
25741,29,7,1,1
34293,68,4,1,2
47330,85,4,1,2
240174,52,1,4,2
277092,63,1,1,1
165318,74,1,1,1
100309,48,1,1,1
116620,31,7,1,2
109000,58,1,2,1
96200,50,1,2,2
46203,68,5,1,2
32000,60,6,1,2
11078,77,4,1,2
24364,66,1,1,1
9912,50,5,1,2
85377,41,5,1,1
57570,32,5,1,2
44050,40,1,1,2
26000,41,6,2,1
20800,27,1,1,1
107011,44,1,1,1
231725,37,1,1,1
81001,46,5,1,1
1750,45,1,1,1
45000,38,5,1,2
80830,51,1,1,1
28900,48,1,1,1
53697,46,1,1,1
38570,72,1,1,2
56920,50,5,1,2
13535,78,4,1,2
8346,83,4,1,2
10541,76,4,1,2
82000,53,1,1,2
48488,75,1,1,1
75019,45,1,1,2
68750,43,5,1,1
61298,45,1,1,1
21192,73,1,1,1
34074,76,1,1,1
39330,90,4,1,1
66666,44,1,1,1
48086,26,1,1,2
120433,74,1,1,1
13001,50,1,1,2
49800,35,1,1,2
53720,30,5,1,1
57095,54,1,1,2
23150,29,7,1,1
49001,50,1,1,1
74050,32,1,1,1
28876,44,1,1,1
19313,20,7,1,1
5240,31,7,1,2
11501,21,7,1,2
6220,33,3,2,1
6000,48,7,2,1
21200,44,7,1,1
197408,51,1,1,1
30970,84,4,1,1
16456,77,4,1,2
166800,53,1,1,2
23803,69,1,1,1
15378,60,5,1,1
249339,30,1,1,2
1000,55,5,1,2
29816,44,1,1,1
46608,58,5,1,1
58136,59,1,1,2
30650,53,1,1,2
14986,66,1,1,2
46001,28,5,1,1
64783,45,1,1,1
85300,44,1,1,1
27009,43,1,1,1
22313,74,4,1,1
38226,72,1,1,1
52707,81,1,1,1
37960,53,1,1,2
83982,51,1,1,1
46100,33,5,1,1
40014,37,1,1,1
147469,40,1,1,1
45561,39,7,1,1
98429,56,1,1,1
43692,74,1,1,1
51211,45,1,1,1
103800,46,1,1,2
37651,62,1,1,1
22372,25,1,1,1
25715,36,1,1,1
55212,58,1,1,1
36650,42,1,1,1
38633,29,1,1,1
25010,32,7,1,1
24128,60,1,1,1
8000,83,4,1,2
11086,27,7,1,1
7068,70,5,1,2
6546,73,5,1,1
6672,67,7,2,1
6840,56,5,1,1
12746,83,4,1,2
33438,59,7,1,1
15434,79,5,1,1
8282,78,4,1,2
10033,68,4,1,2
49404,40,1,1,1
97000,64,1,1,1
45000,43,5,1,1
48358,23,1,1,2
65355,79,4,1,2
18600,54,5,1,2
46997,69,4,1,1
27801,65,1,1,1
51800,41,1,1,1
6783,81,7,1,1
8741,84,4,1,1
28068,58,4,1,2
27262,65,4,1,2
37406,41,1,1,1
219656,56,1,1,1
19999,75,1,1,1
98000,33,1,1,2
24912,54,5,3,2
67393,37,1,1,1
58514,26,1,1,1
13710,82,4,1,2
13752,45,1,3,1
70188,47,4,1,2
80200,43,1,1,1
22860,70,1,1,1
6280,27,6,1,2
33260,63,1,1,1
16000,56,4,1,2
13022,57,7,1,2
35103,67,4,1,2
12500,67,5,1,1
39981,48,1,1,2
20867,61,5,1,2
35752,46,1,1,1
40236,63,1,1,2
58380,69,4,1,2
11000,46,7,1,1
229400,48,1,1,1
146161,62,1,1,1
82774,56,1,1,2
162100,44,1,1,1
24730,74,1,1,1
80046,60,1,1,2
59200,43,5,1,2
55000,35,7,4,2
81000,50,1,1,1
110086,27,7,1,1
89900,49,1,1,1
134716,55,1,1,1
121717,55,1,1,1
50275,48,1,1,2
36672,79,1,1,1
56396,45,1,1,1
100000,26,7,1,1
12332,76,4,1,2
128686,47,1,1,1
59450,51,1,1,1
104022,48,1,1,2
157600,44,1,1,2
137700,37,1,4,2
133000,37,1,3,2
51946,74,5,1,2
105812,48,1,4,1
86500,47,1,1,1
68032,36,1,1,2
36500,29,7,1,1
6144,70,4,1,2
10230,42,4,1,2
101001,23,7,1,1
58569,52,1,1,2
36053,72,1,1,1
10447,86,4,1,2
97500,50,1,4,1
43360,37,7,1,1
9000,41,1,1,1
15252,26,7,1,1
79300,22,7,1,1
7170,30,6,1,2
20800,23,1,1,2
27859,43,1,1,2
84594,31,1,1,1
103784,31,1,1,2
95560,34,1,1,2
26405,31,1,1,2
58200,49,1,1,1
65375,28,1,1,2
20000,37,1,1,1
9520,38,1,2,1
72250,43,1,1,2
7044,51,7,1,2
24000,48,1,1,1
7540,40,1,1,1
102200,47,1,1,1
10890,74,6,1,2
15600,50,1,1,1
27561,43,1,1,1
6032,24,7,1,2
50762,40,1,1,1
7608,34,6,1,2
8742,23,5,1,2
89546,51,1,1,1
45100,39,1,1,2
15432,85,1,1,1
25946,58,5,1,1
48264,50,7,1,1
6960,72,6,1,2
41600,42,1,1,2
7416,55,7,1,2
80497,30,5,1,2
50050,55,1,2,1
5037,55,7,1,1
13846,86,1,2,1
82991,59,1,1,1
52670,55,1,1,1
16159,49,1,1,1
19650,64,7,1,1
7560,67,4,1,2
30000,40,1,1,1
51250,41,6,1,2
60000,42,1,1,1
20132,25,1,1,2
113450,41,1,1,1
102991,35,1,1,2
9036,32,1,1,2
24000,37,1,1,2
19050,69,1,1,1
20352,52,1,1,2
104719,54,1,1,1
14083,78,4,1,1
50506,52,1,1,1
35455,29,1,1,2
12000,22,7,1,2
15000,20,1,1,2
19400,25,7,1,2
75326,43,1,1,1
61464,36,1,1,1
8388,51,5,1,2
39610,23,7,1,2
60993,35,7,1,1
28040,33,1,1,1
